,cultivo_nombre,anio,departamento_nombre,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_kgxha,coords,organic_carbon,ph,clay,silt,sand
94415,cebada,2020,Utracán,2000.0,1000,2200,2200,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667
94416,girasol,2020,Utracán,90.0,90,135,1500,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667
94417,trigo,2020,Utracán,8700.0,8700.0,17400.0,2000.0,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667
94418,avena,2020,Utracán,6700.0,1300.0,1430.0,1100.0,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667
94419,centeno,2020,Utracán,4000.0,1200.0,1200.0,1000.0,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667
94420,maíz,2020,Utracán,7000.0,3000.0,10500.0,3500,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667
94421,mijo,2020,Utracán,800.0,300.0,240.0,800.0,"(-64.97265433962964, -37.24455239481481)",4.418518518518519,7.858620689655172,8.375,19.08333333333333,72.66666666666667
94422,Algodón,2020,Vera,3200.0,3200,6400,2000,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94423,Avena,2020,Vera,6000.0,500,650,1300,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94424,Girasol,2020,Vera,16000.0,16000,36800,2300,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94425,Maíz,2020,Vera,15000.0,13200,59400,4500,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94426,Soja 1ra,2020,Vera,20000.0,20000,56000,2800,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94427,Soja 2da,2020,Vera,9000.0,9000,23400,2600,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94428,Soja total,2020,Vera,29000.0,29000,79400,2738,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94429,Sorgo,2020,Vera,20000.0,17700,67260,3800,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94430,Trigo total,2020,Vera,9600.0,8200,17220,2100,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94431,avena,2020,Vera,6000.0,500.0,650.0,1300.0,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94432,girasol,2020,Vera,16000.0,16000,36800,2300,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94433,maíz,2020,Vera,15000.0,13200.0,59400.0,4500,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94434,soja,2020,Vera,29000.0,29000,79400,2738,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94435,trigo,2020,Vera,9600.0,8200.0,17220.0,2100.0,"(-60.38295687500005, -29.082739925)",11.4525,7.869047619047619,35.507462686567166,46.91044776119403,17.71641791044776
94436,Arveja,2020,Victoria,2250.0,2250,2925,1300,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94437,Avena,2020,Victoria,2000.0,30,45,1500,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94438,Cebada total,2020,Victoria,2500.0,1650,4620,2800,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94439,Colza,2020,Victoria,2800.0,2300,2299,999,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94440,Girasol,2020,Victoria,650.0,650,715,1100,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94441,Maíz,2020,Victoria,45000.0,44200,234260,5300,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94442,Soja 1ra,2020,Victoria,30000.0,30000,54000,1800,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94443,Soja 2da,2020,Victoria,40000.0,37500,48750,1300,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94444,Soja total,2020,Victoria,70000.0,67500,102750,1522,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94445,Sorgo,2020,Victoria,8000.0,7900,35550,4500,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94446,Trigo total,2020,Victoria,42000.0,41100,102750,2500,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94447,avena,2020,Victoria,2000.0,30.0,45.0,1500.0,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94448,cebada,2020,Victoria,2500.0,1650,4620,2800,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94449,girasol,2020,Victoria,650.0,650,715,1100,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94450,maíz,2020,Victoria,45000.0,44200.0,234260.0,5300,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94451,soja,2020,Victoria,70000.0,67500,102750,1522,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94452,trigo,2020,Victoria,42000.0,41100.0,102750.0,2500.0,"(-60.095536553191565, -32.53125878723409)",8.930851063829786,6.804574468085106,31.0531914893617,58.659574468085104,10.382978723404255
94453,Arroz,2020,Villaguay,18000.0,18000,140700,7817,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94454,Avena,2020,Villaguay,3000.0,170,306,1800,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94455,Cebada total,2020,Villaguay,500.0,0,0,0,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94456,Girasol,2020,Villaguay,1750.0,1750,3675,2100,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94457,Lino,2020,Villaguay,2400.0,2400,2160,900,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94458,Maíz,2020,Villaguay,36000.0,35400,208860,5900,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94459,Soja 1ra,2020,Villaguay,68000.0,68000,142800,2100,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94460,Soja 2da,2020,Villaguay,43000.0,43000,86000,2000,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94461,Soja total,2020,Villaguay,111000.0,111000,228800,2061,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94462,Sorgo,2020,Villaguay,16900.0,16400,60680,3700,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94463,Trigo total,2020,Villaguay,44000.0,43800,127020,2900,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94464,avena,2020,Villaguay,3000.0,170.0,306.0,1800.0,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94465,cebada,2020,Villaguay,500.0,0,0,0,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94466,girasol,2020,Villaguay,1750.0,1750,3675,2100,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94467,maíz,2020,Villaguay,36000.0,35400.0,208860.0,5900,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94468,soja,2020,Villaguay,111000.0,111000,228800,2061,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94469,trigo,2020,Villaguay,44000.0,43800.0,127020.0,2900.0,"(-59.10065409000003, -31.696664588888865)",13.85056179775281,7.442333333333334,41.48837209302326,54.76744186046512,3.779069767441861
94470,Avena,2020,Villarino,35675.0,10702,9632,900,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94471,Cebada total,2020,Villarino,4000.0,705,1410,2000,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94472,Centeno,2020,Villarino,2178.0,378,340,900,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94473,Girasol,2020,Villarino,2100.0,2100,2520,1200,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94474,Maíz,2020,Villarino,7200.0,6480,58320,9000,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94475,Sorgo,2020,Villarino,2990.0,0,0,0,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94476,Trigo candeal,2020,Villarino,1000.0,1000,3800,3800,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94477,Trigo total,2020,Villarino,19500.0,19500,31550,1618,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94478,avena,2020,Villarino,35675.0,10702.0,9632.0,900.0,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94479,cebada,2020,Villarino,4000.0,705,1410,2000,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94480,centeno,2020,Villarino,2178.0,378.0,340.0,900.0,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94481,girasol,2020,Villarino,2100.0,2100,2520,1200,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94482,maíz,2020,Villarino,7200.0,6480.0,58320.0,9000,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94483,trigo,2020,Villarino,19500.0,19500.0,31550.0,1618.0,"(-62.67585449063665, -39.12709374790269)",5.833596837944665,8.310377358490566,14.87958115183246,21.523316062176164,63.8860103626943
94484,cebada,2020,Zárate,750.0,750,2850,3800,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683
94485,soja,2020,Zárate,23900.0,23900,71645,2998,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683
94486,trigo,2020,Zárate,3000.0,3000.0,11700.0,3900.0,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683
94487,avena,2020,Zárate,1000.0,500.0,1350.0,2700.0,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683
94488,maíz,2020,Zárate,2363.0,2268.0,18598.0,8200,"(-59.13666946153845, -34.10171176923076)",7.015384615384616,6.630769230769231,34.68421052631579,56.36842105263158,9.026315789473683
94489,Algodón,2021,25 de Mayo,910.0,910,1456,1600,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94490,Alpiste,2021,25 de Mayo,82.0,82,103,1256,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94491,Arveja,2021,25 de Mayo,1200.0,1200,2520,2100,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94492,Avena,2021,25 de Mayo,25823.0,11104,34311,3090,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94493,Cebada total,2021,25 de Mayo,12004.0,10684,50001,4680,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94494,Centeno,2021,25 de Mayo,2290.0,1145,2240,1956,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94495,Colza,2021,25 de Mayo,1916.0,1916,3449,1800,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94496,Girasol,2021,25 de Mayo,10536.0,10452,22601,2162,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94497,Girasol,2021,25 de Mayo,200.0,200,340,1700,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94498,Maíz,2021,25 de Mayo,60700.0,44007,323451,7350,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94499,Maíz,2021,25 de Mayo,300.0,100,280,2800,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94500,Maíz,2021,25 de Mayo,4950.0,2550,8925,3500,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94501,Soja 1ra,2021,25 de Mayo,101617.0,100702,321018,3188,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94502,Soja 1ra,2021,25 de Mayo,1620.0,960,1440,1500,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94503,Soja 2da,2021,25 de Mayo,62386.0,60514,133131,2200,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94504,Soja total,2021,25 de Mayo,164003.0,161216,454149,2817,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94505,Soja total,2021,25 de Mayo,1620.0,960,1440,1500,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94506,Sorgo,2021,25 de Mayo,1176.0,700,3024,4320,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94507,Sorgo,2021,25 de Mayo,800.0,200,480,2400,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94508,Trigo candeal,2021,25 de Mayo,230.0,230,874,3800,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94509,Trigo total,2021,25 de Mayo,55600.0,55030,220074,3999,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94510,Té,2021,25 de Mayo,780.0,780,9198,11792,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94511,avena,2021,25 de Mayo,25823.0,11104.0,34311.0,3090.0,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94512,cebada,2021,25 de Mayo,12004.0,10684,50001,4680,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94513,centeno,2021,25 de Mayo,2290.0,1145.0,2240.0,1956.0,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94514,girasol,2021,25 de Mayo,10536.0,10452,22601,2162,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94515,girasol,2021,25 de Mayo,200.0,200,340,1700,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94516,maíz,2021,25 de Mayo,60700.0,44007.0,323451.0,7350,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94517,maíz,2021,25 de Mayo,300.0,100.0,280.0,2800,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
94518,maíz,2021,25 de Mayo,4950.0,2550.0,8925.0,3500,"(-65.8612280238095, -38.00857721428572)",4.279487179487179,7.426923076923076,16.085365853658537,23.817073170731707,60.02439024390244
